ISO-3166-1;Date;Population;Tests;Confirmed;Deaths;Recovered
LBN;2020-03-10;6855713;;41;1;1
LBN;2020-03-11;6855713;;61;3;1
LBN;2020-03-12;6855713;;61;3;1
LBN;2020-03-13;6855713;;77;3;1
LBN;2020-03-14;6855713;;93;3;1
LBN;2020-03-15;6855713;;110;3;1
LBN;2020-03-16;6855713;;99;3;1
LBN;2020-03-17;6855713;;120;3;3
LBN;2020-03-18;6855713;;133;3;3
LBN;2020-03-19;6855713;;157;4;4
LBN;2020-03-20;6855713;;163;4;4
LBN;2020-03-21;6855713;;187;4;4
LBN;2020-03-22;6855713;;248;4;8
LBR;2020-01-22;4475353;;0;0;0
LBR;2020-01-23;4475353;;0;0;0
LBR;2020-01-24;4475353;;0;0;0
LBR;2020-01-25;4475353;;0;0;0
LBR;2020-01-26;4475353;;0;0;0
LBR;2020-01-27;4475353;;0;0;0
LBR;2020-01-28;4475353;;0;0;0
LBR;2020-01-29;4475353;;0;0;0
LBR;2020-01-30;4475353;;0;0;0
LBR;2020-01-31;4475353;;0;0;0
LBR;2020-02-01;4475353;;0;0;0
LBR;2020-02-02;4475353;;0;0;0
LBR;2020-02-03;4475353;;0;0;0
LBR;2020-02-04;4475353;;0;0;0
LBR;2020-02-05;4475353;;0;0;0
LBR;2020-02-06;4475353;;0;0;0
LBR;2020-02-07;4475353;;0;0;0
LBR;2020-02-08;4475353;;0;0;0
LBR;2020-02-09;4475353;;0;0;0
LBR;2020-02-10;4475353;;0;0;0
LBR;2020-02-11;4475353;;0;0;0
LBR;2020-02-12;4475353;;0;0;0
LBR;2020-02-13;4475353;;0;0;0
LBR;2020-02-14;4475353;;0;0;0
LBR;2020-02-15;4475353;;0;0;0
LBR;2020-02-16;4475353;;0;0;0
LBR;2020-02-17;4475353;;0;0;0
LBR;2020-02-18;4475353;;0;0;0
LBR;2020-02-19;4475353;;0;0;0
LBR;2020-02-20;4475353;;0;0;0
LBR;2020-02-21;4475353;;0;0;0
LBR;2020-02-22;4475353;;0;0;0
LBR;2020-02-23;4475353;;0;0;0
LBR;2020-02-24;4475353;;0;0;0
LBR;2020-02-25;4475353;;0;0;0
LBR;2020-02-26;4475353;;0;0;0
LBR;2020-02-27;4475353;;0;0;0
LBR;2020-02-28;4475353;;0;0;0
LBR;2020-02-29;4475353;;0;0;0
LBR;2020-03-01;4475353;;0;0;0
LBR;2020-03-02;4475353;;0;0;0
LBR;2020-03-03;4475353;;0;0;0
LBR;2020-03-04;4475353;;0;0;0
LBR;2020-03-05;4475353;;0;0;0
LBR;2020-03-06;4475353;;0;0;0
LBR;2020-03-07;4475353;;0;0;0
LBR;2020-03-08;4475353;;0;0;0
LBR;2020-03-09;4475353;;0;0;0
LBR;2020-03-10;4475353;;0;0;0
LBR;2020-03-11;4475353;;0;0;0
LBR;2020-03-12;4475353;;0;0;0
LBR;2020-03-13;4475353;;0;0;0
LBR;2020-03-14;4475353;;0;0;0
LBR;2020-03-15;4475353;;0;0;0
LBR;2020-03-16;4475353;;1;0;0
LBR;2020-03-17;4475353;;1;0;0
LBR;2020-03-18;4475353;;2;0;0
LBR;2020-03-19;4475353;;2;0;0
LBR;2020-03-20;4475353;;2;0;0
LBR;2020-03-21;4475353;;3;0;0
LBR;2020-03-22;4475353;;3;0;0
LCA;2020-01-22;178696;;0;0;0
LCA;2020-01-23;178696;;0;0;0
LCA;2020-01-24;178696;;0;0;0
LCA;2020-01-25;178696;;0;0;0
LCA;2020-01-26;178696;;0;0;0
LCA;2020-01-27;178696;;0;0;0
LCA;2020-01-28;178696;;0;0;0
LCA;2020-01-29;178696;;0;0;0
LCA;2020-01-30;178696;;0;0;0
LCA;2020-01-31;178696;;0;0;0
LCA;2020-02-01;178696;;0;0;0
LCA;2020-02-02;178696;;0;0;0
LCA;2020-02-03;178696;;0;0;0
LCA;2020-02-04;178696;;0;0;0
LCA;2020-02-05;178696;;0;0;0
LCA;2020-02-06;178696;;0;0;0
LCA;2020-02-07;178696;;0;0;0
LCA;2020-02-08;178696;;0;0;0
LCA;2020-02-09;178696;;0;0;0
LCA;2020-02-10;178696;;0;0;0
LCA;2020-02-11;178696;;0;0;0
LCA;2020-02-12;178696;;0;0;0
LCA;2020-02-13;178696;;0;0;0
LCA;2020-02-14;178696;;0;0;0
LCA;2020-02-15;178696;;0;0;0
LCA;2020-02-16;178696;;0;0;0
LCA;2020-02-17;178696;;0;0;0
LCA;2020-02-18;178696;;0;0;0
LCA;2020-02-19;178696;;0;0;0
LCA;2020-02-20;178696;;0;0;0
LCA;2020-02-21;178696;;0;0;0
LCA;2020-02-22;178696;;0;0;0
LCA;2020-02-23;178696;;0;0;0
LCA;2020-02-24;178696;;0;0;0
LCA;2020-02-25;178696;;0;0;0
LCA;2020-02-26;178696;;0;0;0
LCA;2020-02-27;178696;;0;0;0
LCA;2020-02-28;178696;;0;0;0
LCA;2020-02-29;178696;;0;0;0
LCA;2020-03-01;178696;;0;0;0
LCA;2020-03-02;178696;;0;0;0
LCA;2020-03-03;178696;;0;0;0
LCA;2020-03-04;178696;;0;0;0
LCA;2020-03-05;178696;;0;0;0
LCA;2020-03-06;178696;;0;0;0
LCA;2020-03-07;178696;;0;0;0
LCA;2020-03-08;178696;;0;0;0
LCA;2020-03-09;178696;;0;0;0
LCA;2020-03-10;178696;;0;0;0
LCA;2020-03-11;178696;;0;0;0
LCA;2020-03-12;178696;;0;0;0
LCA;2020-03-13;178696;;0;0;0
LCA;2020-03-14;178696;;1;0;0
LCA;2020-03-15;178696;;2;0;0
LCA;2020-03-16;178696;;2;0;0
LCA;2020-03-17;178696;;2;0;0
LCA;2020-03-18;178696;;2;0;0
LCA;2020-03-19;178696;;2;0;0
LCA;2020-03-20;178696;;2;0;0
LCA;2020-03-21;178696;;2;0;0
LCA;2020-03-22;178696;;2;0;0
LIE;2020-01-22;38557;;0;0;0
LIE;2020-01-23;38557;;0;0;0
LIE;2020-01-24;38557;;0;0;0
LIE;2020-01-25;38557;;0;0;0
LIE;2020-01-26;38557;;0;0;0
LIE;2020-01-27;38557;;0;0;0
LIE;2020-01-28;38557;;0;0;0
LIE;2020-01-29;38557;;0;0;0
LIE;2020-01-30;38557;;0;0;0
LIE;2020-01-31;38557;;0;0;0
LIE;2020-02-01;38557;;0;0;0
LIE;2020-02-02;38557;;0;0;0
LIE;2020-02-03;38557;;0;0;0
LIE;2020-02-04;38557;;0;0;0
LIE;2020-02-05;38557;;0;0;0
LIE;2020-02-06;38557;;0;0;0
LIE;2020-02-07;38557;;0;0;0
LIE;2020-02-08;38557;;0;0;0
LIE;2020-02-09;38557;;0;0;0
LIE;2020-02-10;38557;;0;0;0
LIE;2020-02-11;38557;;0;0;0
LIE;2020-02-12;38557;;0;0;0
LIE;2020-02-13;38557;;0;0;0
LIE;2020-02-14;38557;;0;0;0
LIE;2020-02-15;38557;;0;0;0
LIE;2020-02-16;38557;;0;0;0
LIE;2020-02-17;38557;;0;0;0
LIE;2020-02-18;38557;;0;0;0
LIE;2020-02-19;38557;;0;0;0
LIE;2020-02-20;38557;;0;0;0
LIE;2020-02-21;38557;;0;0;0
LIE;2020-02-22;38557;;0;0;0
LIE;2020-02-23;38557;;0;0;0
LIE;2020-02-24;38557;;0;0;0
LIE;2020-02-25;38557;;0;0;0
LIE;2020-02-26;38557;;0;0;0
LIE;2020-02-27;38557;;0;0;0
LIE;2020-02-28;38557;;0;0;0
LIE;2020-02-29;38557;;0;0;0
LIE;2020-03-01;38557;;0;0;0
LIE;2020-03-02;38557;;0;0;0
LIE;2020-03-03;38557;;0;0;0
LIE;2020-03-04;38557;;1;0;0
LIE;2020-03-05;38557;;1;0;0
LIE;2020-03-06;38557;;1;0;0
LIE;2020-03-07;38557;;1;0;0
LIE;2020-03-08;38557;;1;0;0
LIE;2020-03-09;38557;;1;0;0
LIE;2020-03-10;38557;;1;0;0
LIE;2020-03-11;38557;;1;0;0
LIE;2020-03-12;38557;;1;0;0
LIE;2020-03-13;38557;;1;0;0
LIE;2020-03-14;38557;;4;0;0
LIE;2020-03-15;38557;;4;0;0
LIE;2020-03-16;38557;;4;0;0
LIE;2020-03-17;38557;;7;0;0
LIE;2020-03-18;38557;;28;0;0
LIE;2020-03-19;38557;;28;0;0
LIE;2020-03-20;38557;;28;0;0
LIE;2020-03-21;38557;;37;0;0
LIE;2020-03-22;38557;;37;0;0
LKA;2020-01-22;21803000;;0;0;0
LKA;2020-01-23;21803000;;0;0;0
LKA;2020-01-24;21803000;;0;0;0
LKA;2020-01-25;21803000;;0;0;0
LKA;2020-01-26;21803000;;0;0;0
LKA;2020-01-27;21803000;;1;0;0
LKA;2020-01-28;21803000;;1;0;0
LKA;2020-01-29;21803000;;1;0;0
LKA;2020-01-30;21803000;;1;0;0
LKA;2020-01-31;21803000;;1;0;0
LKA;2020-02-01;21803000;;1;0;0
LKA;2020-02-02;21803000;;1;0;0
LKA;2020-02-03;21803000;;1;0;0
LKA;2020-02-04;21803000;;1;0;0
LKA;2020-02-05;21803000;;1;0;0
LKA;2020-02-06;21803000;;1;0;0
LKA;2020-02-07;21803000;;1;0;0
LKA;2020-02-08;21803000;;1;0;1
LKA;2020-02-09;21803000;;1;0;1
LKA;2020-02-10;21803000;;1;0;1
LKA;2020-02-11;21803000;;1;0;1
LKA;2020-02-12;21803000;;1;0;1
LKA;2020-02-13;21803000;;1;0;1
LKA;2020-02-14;21803000;;1;0;1
LKA;2020-02-15;21803000;;1;0;1
LKA;2020-02-16;21803000;;1;0;1
LKA;2020-02-17;21803000;;1;0;1
LKA;2020-02-18;21803000;;1;0;1
LKA;2020-02-19;21803000;;1;0;1
LKA;2020-02-20;21803000;;1;0;1
LKA;2020-02-21;21803000;;1;0;1
LKA;2020-02-22;21803000;;1;0;1
LKA;2020-02-23;21803000;;1;0;1
LKA;2020-02-24;21803000;;1;0;1
LKA;2020-02-25;21803000;;1;0;1
LKA;2020-02-26;21803000;;1;0;1
LKA;2020-02-27;21803000;;1;0;1
LKA;2020-02-28;21803000;;1;0;1
LKA;2020-02-29;21803000;;1;0;1
LKA;2020-03-01;21803000;;1;0;1
LKA;2020-03-02;21803000;;1;0;1
LKA;2020-03-03;21803000;;1;0;1
LKA;2020-03-04;21803000;;1;0;1
LKA;2020-03-05;21803000;;1;0;1
LKA;2020-03-06;21803000;;1;0;1
LKA;2020-03-07;21803000;;1;0;1
LKA;2020-03-08;21803000;;1;0;1
LKA;2020-03-09;21803000;;1;0;1
LKA;2020-03-10;21803000;;1;0;1
LKA;2020-03-11;21803000;;2;0;1
LKA;2020-03-12;21803000;;2;0;1
LKA;2020-03-13;21803000;;6;0;1
LKA;2020-03-14;21803000;;10;0;1
LKA;2020-03-15;21803000;;18;0;1
LKA;2020-03-16;21803000;;28;0;1
LKA;2020-03-17;21803000;;44;0;1
LKA;2020-03-18;21803000;;51;0;1
LKA;2020-03-19;21803000;;60;0;3
LKA;2020-03-20;21803000;;73;0;3
LKA;2020-03-21;21803000;;77;0;1
LKA;2020-03-22;21803000;;82;0;3
LTU;2020-01-22;2793350;;0;0;0
LTU;2020-01-23;2793350;;0;0;0
LTU;2020-01-24;2793350;;0;0;0
LTU;2020-01-25;2793350;;0;0;0
LTU;2020-01-26;2793350;;0;0;0
LTU;2020-01-27;2793350;;0;0;0
LTU;2020-01-28;2793350;;0;0;0
LTU;2020-01-29;2793350;;0;0;0
LTU;2020-01-30;2793350;;0;0;0
LTU;2020-01-31;2793350;;0;0;0
LTU;2020-02-01;2793350;;0;0;0
LTU;2020-02-02;2793350;;0;0;0
LTU;2020-02-03;2793350;;0;0;0
LTU;2020-02-04;2793350;;0;0;0
LTU;2020-02-05;2793350;;0;0;0
LTU;2020-02-06;2793350;;0;0;0
LTU;2020-02-07;2793350;;0;0;0
LTU;2020-02-08;2793350;;0;0;0
LTU;2020-02-09;2793350;;0;0;0
LTU;2020-02-10;2793350;;0;0;0
LTU;2020-02-11;2793350;;0;0;0
LTU;2020-02-12;2793350;;0;0;0
LTU;2020-02-13;2793350;;0;0;0
LTU;2020-02-14;2793350;;0;0;0
LTU;2020-02-15;2793350;;0;0;0
LTU;2020-02-16;2793350;;0;0;0
LTU;2020-02-17;2793350;;0;0;0
LTU;2020-02-18;2793350;;0;0;0
LTU;2020-02-19;2793350;;0;0;0
LTU;2020-02-20;2793350;;0;0;0
LTU;2020-02-21;2793350;;0;0;0
LTU;2020-02-22;2793350;;0;0;0
LTU;2020-02-23;2793350;;0;0;0
LTU;2020-02-24;2793350;;0;0;0
LTU;2020-02-25;2793350;;0;0;0
LTU;2020-02-26;2793350;;0;0;0
LTU;2020-02-27;2793350;;0;0;0
LTU;2020-02-28;2793350;;1;0;0
LTU;2020-02-29;2793350;;1;0;0
LTU;2020-03-01;2793350;;1;0;0
LTU;2020-03-02;2793350;;1;0;0
LTU;2020-03-03;2793350;;1;0;0
LTU;2020-03-04;2793350;;1;0;0
LTU;2020-03-05;2793350;;1;0;0
LTU;2020-03-06;2793350;;1;0;0
LTU;2020-03-07;2793350;;1;0;0
LTU;2020-03-08;2793350;;1;0;0
LTU;2020-03-09;2793350;;1;0;0
LTU;2020-03-10;2793350;;1;0;0
LTU;2020-03-11;2793350;;3;0;0
LTU;2020-03-12;2793350;;3;0;0
LTU;2020-03-13;2793350;;6;0;0
LTU;2020-03-14;2793350;;8;0;0
LTU;2020-03-15;2793350;;12;0;1
LTU;2020-03-16;2793350;;17;0;1
LTU;2020-03-17;2793350;;25;0;1
LTU;2020-03-18;2793350;;27;0;1
LTU;2020-03-19;2793350;;36;0;1
LTU;2020-03-20;2793350;;49;0;1
LTU;2020-03-21;2793350;;83;1;1
LTU;2020-03-22;2793350;;131;1;1
LUX;2020-01-22;613894;;0;0;0
LUX;2020-01-23;613894;;0;0;0
LUX;2020-01-24;613894;;0;0;0
LUX;2020-01-25;613894;;0;0;0
LUX;2020-01-26;613894;;0;0;0
LUX;2020-01-27;613894;;0;0;0
LUX;2020-01-28;613894;;0;0;0
LUX;2020-01-29;613894;;0;0;0
LUX;2020-01-30;613894;;0;0;0
LUX;2020-01-31;613894;;0;0;0
LUX;2020-02-01;613894;;0;0;0
LUX;2020-02-02;613894;;0;0;0
LUX;2020-02-03;613894;;0;0;0
LUX;2020-02-04;613894;;0;0;0
LUX;2020-02-05;613894;;0;0;0
LUX;2020-02-06;613894;;0;0;0
LUX;2020-02-07;613894;;0;0;0
LUX;2020-02-08;613894;;0;0;0
LUX;2020-02-09;613894;;0;0;0
LUX;2020-02-10;613894;;0;0;0
LUX;2020-02-11;613894;;0;0;0
LUX;2020-02-12;613894;;0;0;0
LUX;2020-02-13;613894;;0;0;0
LUX;2020-02-14;613894;;0;0;0
LUX;2020-02-15;613894;;0;0;0
LUX;2020-02-16;613894;;0;0;0
LUX;2020-02-17;613894;;0;0;0
LUX;2020-02-18;613894;;0;0;0
LUX;2020-02-19;613894;;0;0;0
LUX;2020-02-20;613894;;0;0;0
LUX;2020-02-21;613894;;0;0;0
LUX;2020-02-22;613894;;0;0;0
LUX;2020-02-23;613894;;0;0;0
LUX;2020-02-24;613894;;0;0;0
LUX;2020-02-25;613894;;0;0;0
LUX;2020-02-26;613894;;0;0;0
LUX;2020-02-27;613894;;0;0;0
LUX;2020-02-28;613894;;0;0;0
LUX;2020-02-29;613894;;1;0;0
LUX;2020-03-01;613894;;1;0;0
LUX;2020-03-02;613894;;1;0;0
LUX;2020-03-03;613894;;1;0;0
LUX;2020-03-04;613894;;1;0;0
LUX;2020-03-05;613894;;1;0;0
LUX;2020-03-06;613894;;2;0;0
LUX;2020-03-07;613894;;2;0;0
LUX;2020-03-08;613894;;3;0;0
LUX;2020-03-09;613894;;3;0;0
LUX;2020-03-10;613894;;5;0;0
LUX;2020-03-11;613894;;7;0;0
LUX;2020-03-12;613894;;19;0;0
LUX;2020-03-13;613894;;34;0;0
LUX;2020-03-14;613894;;51;1;0
LUX;2020-03-15;613894;;59;1;0
LUX;2020-03-16;613894;;77;1;0
LUX;2020-03-17;613894;;140;1;0
LUX;2020-03-18;613894;;203;2;0
LUX;2020-03-19;613894;;335;4;0
LUX;2020-03-20;613894;;484;4;0
LUX;2020-03-21;613894;;670;8;0
LUX;2020-03-22;613894;;798;8;6
LVA;2020-01-22;1906800;;0;0;0
LVA;2020-01-23;1906800;;0;0;0
LVA;2020-01-24;1906800;;0;0;0
LVA;2020-01-25;1906800;;0;0;0
LVA;2020-01-26;1906800;;0;0;0
LVA;2020-01-27;1906800;;0;0;0
LVA;2020-01-28;1906800;;0;0;0
LVA;2020-01-29;1906800;;0;0;0
LVA;2020-01-30;1906800;;0;0;0
LVA;2020-01-31;1906800;;0;0;0
LVA;2020-02-01;1906800;;0;0;0
LVA;2020-02-02;1906800;;0;0;0
LVA;2020-02-03;1906800;;0;0;0
LVA;2020-02-04;1906800;;0;0;0
LVA;2020-02-05;1906800;;0;0;0
LVA;2020-02-06;1906800;;0;0;0
LVA;2020-02-07;1906800;;0;0;0
LVA;2020-02-08;1906800;;0;0;0
LVA;2020-02-09;1906800;;0;0;0
LVA;2020-02-10;1906800;;0;0;0
LVA;2020-02-11;1906800;;0;0;0
LVA;2020-02-12;1906800;;0;0;0
LVA;2020-02-13;1906800;;0;0;0
LVA;2020-02-14;1906800;;0;0;0
LVA;2020-02-15;1906800;;0;0;0
LVA;2020-02-16;1906800;;0;0;0
LVA;2020-02-17;1906800;;0;0;0
LVA;2020-02-18;1906800;;0;0;0
LVA;2020-02-19;1906800;;0;0;0
LVA;2020-02-20;1906800;;0;0;0
LVA;2020-02-21;1906800;;0;0;0
LVA;2020-02-22;1906800;;0;0;0
LVA;2020-02-23;1906800;;0;0;0
LVA;2020-02-24;1906800;;0;0;0
LVA;2020-02-25;1906800;;0;0;0
LVA;2020-02-26;1906800;;0;0;0
LVA;2020-02-27;1906800;;0;0;0
LVA;2020-02-28;1906800;;0;0;0
LVA;2020-02-29;1906800;;0;0;0
LVA;2020-03-01;1906800;;0;0;0
LVA;2020-03-02;1906800;;1;0;0
LVA;2020-03-03;1906800;;1;0;0
LVA;2020-03-04;1906800;;1;0;0
LVA;2020-03-05;1906800;;1;0;0
LVA;2020-03-06;1906800;;1;0;0
LVA;2020-03-07;1906800;;1;0;0
LVA;2020-03-08;1906800;;2;0;0
LVA;2020-03-09;1906800;;6;0;0
LVA;2020-03-10;1906800;;8;0;1
LVA;2020-03-11;1906800;;10;0;1
LVA;2020-03-12;1906800;;10;0;1
LVA;2020-03-13;1906800;;17;0;1
LVA;2020-03-14;1906800;;26;0;1
LVA;2020-03-15;1906800;;30;0;1
LVA;2020-03-16;1906800;;34;0;1
LVA;2020-03-17;1906800;;49;0;1
LVA;2020-03-18;1906800;;71;0;1
LVA;2020-03-19;1906800;;86;0;1
LVA;2020-03-20;1906800;;111;0;1
LVA;2020-03-21;1906800;;124;0;1
LVA;2020-03-22;1906800;;139;0;1
MAR;2020-01-22;35826809;;0;0;0
MAR;2020-01-23;35826809;;0;0;0
MAR;2020-01-24;35826809;;0;0;0
MAR;2020-01-25;35826809;;0;0;0
MAR;2020-01-26;35826809;;0;0;0
MAR;2020-01-27;35826809;;0;0;0
MAR;2020-01-28;35826809;;0;0;0
MAR;2020-01-29;35826809;;0;0;0
MAR;2020-01-30;35826809;;0;0;0
MAR;2020-01-31;35826809;;0;0;0
MAR;2020-02-01;35826809;;0;0;0
MAR;2020-02-02;35826809;;0;0;0
MAR;2020-02-03;35826809;;0;0;0
MAR;2020-02-04;35826809;;0;0;0
MAR;2020-02-05;35826809;;0;0;0
MAR;2020-02-06;35826809;;0;0;0
MAR;2020-02-07;35826809;;0;0;0
MAR;2020-02-08;35826809;;0;0;0
MAR;2020-02-09;35826809;;0;0;0
MAR;2020-02-10;35826809;;0;0;0
MAR;2020-02-11;35826809;;0;0;0
MAR;2020-02-12;35826809;;0;0;0
MAR;2020-02-13;35826809;;0;0;0
MAR;2020-02-14;35826809;;0;0;0
MAR;2020-02-15;35826809;;0;0;0
MAR;2020-02-16;35826809;;0;0;0
MAR;2020-02-17;35826809;;0;0;0
MAR;2020-02-18;35826809;;0;0;0
MAR;2020-02-19;35826809;;0;0;0
MAR;2020-02-20;35826809;;0;0;0
MAR;2020-02-21;35826809;;0;0;0
MAR;2020-02-22;35826809;;0;0;0
MAR;2020-02-23;35826809;;0;0;0
MAR;2020-02-24;35826809;;0;0;0
MAR;2020-02-25;35826809;;0;0;0
MAR;2020-02-26;35826809;;0;0;0
MAR;2020-02-27;35826809;;0;0;0
MAR;2020-02-28;35826809;;0;0;0
MAR;2020-02-29;35826809;;0;0;0
MAR;2020-03-01;35826809;;0;0;0
MAR;2020-03-02;35826809;;1;0;0
MAR;2020-03-03;35826809;;1;0;0
MAR;2020-03-04;35826809;;1;0;0
MAR;2020-03-05;35826809;;2;0;0
MAR;2020-03-06;35826809;;2;0;0
MAR;2020-03-07;35826809;;2;0;0
MAR;2020-03-08;35826809;;2;0;0
MAR;2020-03-09;35826809;;2;0;0
MAR;2020-03-10;35826809;;3;1;0
MAR;2020-03-11;35826809;;5;1;0
MAR;2020-03-12;35826809;;6;1;0
MAR;2020-03-13;35826809;;7;1;1
MAR;2020-03-14;35826809;;17;1;1
MAR;2020-03-15;35826809;;28;1;1
MAR;2020-03-16;35826809;;29;1;1
MAR;2020-03-17;35826809;;38;2;1
MAR;2020-03-18;35826809;;49;2;1
MAR;2020-03-19;35826809;;63;2;1
MAR;2020-03-20;35826809;;77;3;1
MAR;2020-03-21;35826809;;96;3;3
MAR;2020-03-22;35826809;;115;4;3
MCO;2020-01-22;38300;;0;0;0
MCO;2020-01-23;38300;;0;0;0
MCO;2020-01-24;38300;;0;0;0
MCO;2020-01-25;38300;;0;0;0
MCO;2020-01-26;38300;;0;0;0
MCO;2020-01-27;38300;;0;0;0
MCO;2020-01-28;38300;;0;0;0
MCO;2020-01-29;38300;;0;0;0
MCO;2020-01-30;38300;;0;0;0
MCO;2020-01-31;38300;;0;0;0
MCO;2020-02-01;38300;;0;0;0
MCO;2020-02-02;38300;;0;0;0
MCO;2020-02-03;38300;;0;0;0
MCO;2020-02-04;38300;;0;0;0
MCO;2020-02-05;38300;;0;0;0
MCO;2020-02-06;38300;;0;0;0
MCO;2020-02-07;38300;;0;0;0
MCO;2020-02-08;38300;;0;0;0
MCO;2020-02-09;38300;;0;0;0
MCO;2020-02-10;38300;;0;0;0
MCO;2020-02-11;38300;;0;0;0
MCO;2020-02-12;38300;;0;0;0
MCO;2020-02-13;38300;;0;0;0
MCO;2020-02-14;38300;;0;0;0
MCO;2020-02-15;38300;;0;0;0
MCO;2020-02-16;38300;;0;0;0
MCO;2020-02-17;38300;;0;0;0
MCO;2020-02-18;38300;;0;0;0
MCO;2020-02-19;38300;;0;0;0
MCO;2020-02-20;38300;;0;0;0
MCO;2020-02-21;38300;;0;0;0
MCO;2020-02-22;38300;;0;0;0
MCO;2020-02-23;38300;;0;0;0
MCO;2020-02-24;38300;;0;0;0
MCO;2020-02-25;38300;;0;0;0
MCO;2020-02-26;38300;;0;0;0
MCO;2020-02-27;38300;;0;0;0
MCO;2020-02-28;38300;;0;0;0
MCO;2020-02-29;38300;;1;0;0
MCO;2020-03-01;38300;;1;0;0
MCO;2020-03-02;38300;;1;0;0
MCO;2020-03-03;38300;;1;0;0
MCO;2020-03-04;38300;;1;0;0
MCO;2020-03-05;38300;;1;0;0
MCO;2020-03-06;38300;;1;0;0
MCO;2020-03-07;38300;;1;0;0
MCO;2020-03-08;38300;;1;0;0
MCO;2020-03-09;38300;;1;0;0
MCO;2020-03-10;38300;;1;0;0
MCO;2020-03-11;38300;;1;0;0
MCO;2020-03-12;38300;;2;0;0
MCO;2020-03-13;38300;;2;0;0
MCO;2020-03-14;38300;;2;0;0
MCO;2020-03-15;38300;;2;0;0
MCO;2020-03-16;38300;;7;0;0
MCO;2020-03-17;38300;;7;0;0
MCO;2020-03-18;38300;;7;0;0
MCO;2020-03-19;38300;;7;0;0
MCO;2020-03-20;38300;;11;0;0
MCO;2020-03-21;38300;;11;0;0
MCO;2020-03-22;38300;;23;0;1
MDA;2020-01-22;2681735;;0;0;0
MDA;2020-01-23;2681735;;0;0;0
MDA;2020-01-24;2681735;;0;0;0
MDA;2020-01-25;2681735;;0;0;0
MDA;2020-01-26;2681735;;0;0;0
MDA;2020-01-27;2681735;;0;0;0
MDA;2020-01-28;2681735;;0;0;0
MDA;2020-01-29;2681735;;0;0;0
MDA;2020-01-30;2681735;;0;0;0
MDA;2020-01-31;2681735;;0;0;0
MDA;2020-02-01;2681735;;0;0;0
MDA;2020-02-02;2681735;;0;0;0
MDA;2020-02-03;2681735;;0;0;0
MDA;2020-02-04;2681735;;0;0;0
MDA;2020-02-05;2681735;;0;0;0
MDA;2020-02-06;2681735;;0;0;0
MDA;2020-02-07;2681735;;0;0;0
MDA;2020-02-08;2681735;;0;0;0
MDA;2020-02-09;2681735;;0;0;0
MDA;2020-02-10;2681735;;0;0;0
MDA;2020-02-11;2681735;;0;0;0
MDA;2020-02-12;2681735;;0;0;0
MDA;2020-02-13;2681735;;0;0;0
MDA;2020-02-14;2681735;;0;0;0
MDA;2020-02-15;2681735;;0;0;0
MDA;2020-02-16;2681735;;0;0;0
MDA;2020-02-17;2681735;;0;0;0
MDA;2020-02-18;2681735;;0;0;0
MDA;2020-02-19;2681735;;0;0;0
MDA;2020-02-20;2681735;;0;0;0
MDA;2020-02-21;2681735;;0;0;0
MDA;2020-02-22;2681735;;0;0;0
MDA;2020-02-23;2681735;;0;0;0
MDA;2020-02-24;2681735;;0;0;0
MDA;2020-02-25;2681735;;0;0;0
MDA;2020-02-26;2681735;;0;0;0
MDA;2020-02-27;2681735;;0;0;0
MDA;2020-02-28;2681735;;0;0;0
MDA;2020-02-29;2681735;;0;0;0
MDA;2020-03-01;2681735;;0;0;0
MDA;2020-03-02;2681735;;0;0;0
MDA;2020-03-03;2681735;;0;0;0
MDA;2020-03-04;2681735;;0;0;0
MDA;2020-03-05;2681735;;0;0;0
MDA;2020-03-06;2681735;;0;0;0
MDA;2020-03-07;2681735;;0;0;0
MDA;2020-03-08;2681735;;1;0;0
MDA;2020-03-09;2681735;;1;0;0
MDA;2020-03-10;2681735;;3;0;0
MDA;2020-03-11;2681735;;3;0;0
MDA;2020-03-12;2681735;;3;0;0
MDA;2020-03-13;2681735;;6;0;0
MDA;2020-03-14;2681735;;12;0;0
MDA;2020-03-15;2681735;;23;0;0
MDA;2020-03-16;2681735;;23;0;0
MDA;2020-03-17;2681735;;30;0;1
MDA;2020-03-18;2681735;;30;1;1
MDA;2020-03-19;2681735;;49;1;1
MDA;2020-03-20;2681735;;66;1;1
MDA;2020-03-21;2681735;;80;1;1
MDA;2020-03-22;2681735;;94;1;1
MDG;2020-01-22;25680342;;0;0;0
MDG;2020-01-23;25680342;;0;0;0
MDG;2020-01-24;25680342;;0;0;0
MDG;2020-01-25;25680342;;0;0;0
MDG;2020-01-26;25680342;;0;0;0
MDG;2020-01-27;25680342;;0;0;0
MDG;2020-01-28;25680342;;0;0;0
MDG;2020-01-29;25680342;;0;0;0
MDG;2020-01-30;25680342;;0;0;0
MDG;2020-01-31;25680342;;0;0;0
MDG;2020-02-01;25680342;;0;0;0
MDG;2020-02-02;25680342;;0;0;0
MDG;2020-02-03;25680342;;0;0;0
MDG;2020-02-04;25680342;;0;0;0
MDG;2020-02-05;25680342;;0;0;0
MDG;2020-02-06;25680342;;0;0;0
MDG;2020-02-07;25680342;;0;0;0
MDG;2020-02-08;25680342;;0;0;0
MDG;2020-02-09;25680342;;0;0;0
MDG;2020-02-10;25680342;;0;0;0
MDG;2020-02-11;25680342;;0;0;0
MDG;2020-02-12;25680342;;0;0;0
